image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
8334,image_0010.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0010.jpg,True,2099,21.6576,2099,21.5894,"[2099, 38459, 4594, 41801, 33331]","[21.6576, 21.0141, 16.3615, 13.6185, 8.4416]","[2099, 38459, 4594, 41801, 33331]","[21.5894, 20.879, 16.4553, 13.6539, 8.4395]",5,5,[],[],True,38515,1.5954,38515,1.6113,"[38515, 25790, 34321, 34605, 20022]","[1.5954, 0.9258, 0.9104, 0.7913, 0.7364]","[38515, 25790, 34321, 32567, 34605]","[1.6113, 1.0187, 0.881, 0.7243, 0.7118]",4,4,[20022],[32567],1.1175,0.3579,0.000332,5336,0.3472,0.7051,0.3579,10884,0.197,0.0133,0.1837,17950,0.1848,0.0076,0.1772,7137,0.2279,0.055,0.1729,1304,0.1511,0.0,0.1511
8335,image_0011.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0011.jpg,True,38459,21.8901,38459,22.082,"[38459, 2099, 4594, 41801, 33331]","[21.8901, 21.4291, 13.3174, 12.4216, 9.4164]","[38459, 2099, 4594, 41801, 33331]","[22.082, 21.7875, 13.7067, 12.9598, 9.5208]",5,5,[],[],True,20022,2.1468,20022,2.141,"[20022, 38515, 25790, 34321, 36037]","[2.1468, 1.986, 1.1361, 0.9213, 0.8052]","[20022, 38515, 25790, 36037, 34321]","[2.141, 1.953, 1.1297, 0.8352, 0.8298]",5,5,[],[],1.1218,0.1736,0.000427,25661,0.2135,0.3872,0.1736,27172,0.1964,0.0317,0.1647,44466,0.3067,0.1474,0.1594,38383,0.0,0.1582,0.1582,17445,0.1576,0.0102,0.1474
8336,image_0012.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0012.jpg,True,2099,21.8702,2099,21.8121,"[2099, 38459, 4594, 41801, 33331]","[21.8702, 21.5936, 15.9004, 14.024, 8.9525]","[2099, 38459, 4594, 41801, 33331]","[21.8121, 21.4729, 16.0232, 14.081, 8.8741]",5,5,[],[],True,38515,2.2161,38515,2.1271,"[38515, 34321, 25790, 20022, 21393]","[2.2161, 1.5543, 1.3784, 1.1293, 0.9762]","[38515, 34321, 25790, 20022, 21393]","[2.1271, 1.4084, 1.3365, 1.2033, 0.9151]",5,5,[],[],1.7715,0.2735,0.000866,26159,0.777,0.5034,0.2735,37677,0.3406,0.1253,0.2153,15167,0.3358,0.136,0.1998,3743,0.2552,0.0694,0.1858,45147,0.4905,0.3101,0.1803
8337,image_0013.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0013.jpg,True,38459,20.6176,38459,20.6768,"[38459, 2099, 4594, 41801, 33331]","[20.6176, 20.0336, 12.7313, 11.1563, 8.4308]","[38459, 2099, 4594, 41801, 33331]","[20.6768, 20.2265, 12.7385, 11.6275, 8.3921]",5,5,[],[],True,38515,2.1224,38515,2.0494,"[38515, 20022, 34321, 44867, 25790]","[2.1224, 1.793, 1.2912, 1.0119, 0.9186]","[38515, 20022, 34321, 44867, 25790]","[2.0494, 1.8454, 1.1706, 1.1256, 0.904]",5,5,[],[],1.237,0.2053,0.00045,15167,0.4227,0.2173,0.2053,31230,0.2508,0.0564,0.1944,34151,0.8898,0.7062,0.1836,19704,0.29,0.1265,0.1634,29721,0.4221,0.2728,0.1493
8338,image_0014.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0014.jpg,False,38459,22.4154,2099,22.6694,"[38459, 2099, 4594, 41801, 33331]","[22.4154, 22.2939, 14.7037, 13.4942, 9.586]","[2099, 38459, 4594, 41801, 33331]","[22.6694, 22.6135, 15.1999, 13.9969, 9.6907]",5,5,[],[],True,38515,1.9275,38515,1.874,"[38515, 20022, 12826, 25790, 34321]","[1.9275, 1.3438, 1.273, 1.2386, 1.0472]","[38515, 20022, 12826, 25790, 34321]","[1.874, 1.2678, 1.2283, 1.1918, 0.9283]",5,5,[],[],1.2476,0.3539,0.000453,46429,0.5789,0.225,0.3539,26758,0.2949,0.0961,0.1988,37450,0.4135,0.2372,0.1763,19704,0.1657,0.0,0.1657,36126,0.2999,0.1429,0.157
8339,image_0015.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0015.jpg,False,2099,21.8803,38459,21.5343,"[2099, 38459, 4594, 41801, 33331]","[21.8803, 21.7867, 14.4108, 13.9818, 9.0382]","[38459, 2099, 4594, 41801, 33331]","[21.5343, 21.5008, 13.9769, 13.5315, 9.0149]",5,5,[],[],True,38515,1.7067,38515,1.5617,"[38515, 34321, 15705, 32567, 19999]","[1.7067, 1.0151, 0.9719, 0.7358, 0.6753]","[38515, 34321, 32567, 44867, 29767]","[1.5617, 0.8467, 0.7986, 0.7126, 0.6991]",3,3,"[15705, 19999]","[29767, 44867]",1.7562,0.5563,0.000621,3104,0.0309,0.5872,0.5563,46901,0.489,0.1997,0.2893,15705,0.9719,0.6872,0.2847,6076,0.2319,0.0,0.2319,44867,0.5035,0.7126,0.209
8340,image_0016.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0016.jpg,True,2099,20.8535,2099,20.8957,"[2099, 38459, 4594, 41801, 33331]","[20.8535, 20.1647, 15.9656, 13.6468, 7.8153]","[2099, 38459, 4594, 41801, 33331]","[20.8957, 20.1825, 16.0145, 13.6499, 7.939]",5,5,[],[],True,38515,1.524,38515,1.377,"[38515, 34321, 19999, 34605, 35778]","[1.524, 0.8703, 0.8265, 0.7781, 0.7145]","[38515, 19999, 34605, 32567, 34321]","[1.377, 0.823, 0.7573, 0.712, 0.6885]",4,4,[35778],[32567],0.9602,0.1887,0.00026,44414,0.052,0.2408,0.1887,45450,0.1685,0.3517,0.1831,34321,0.8703,0.6885,0.1818,13140,0.0424,0.1902,0.1478,38515,1.524,1.377,0.147
8341,image_0017.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0017.jpg,True,2099,22.4215,2099,22.4383,"[2099, 38459, 4594, 41801, 33331]","[22.4215, 21.9342, 16.6131, 14.9452, 8.2253]","[2099, 38459, 4594, 41801, 33331]","[22.4383, 21.9076, 16.7171, 14.9626, 8.2732]",5,5,[],[],True,38515,2.1084,38515,2.0885,"[38515, 29636, 34321, 30868, 25790]","[2.1084, 1.9926, 1.6472, 1.4746, 1.1734]","[38515, 29636, 34321, 30868, 25790]","[2.0885, 1.8676, 1.6234, 1.5239, 1.2726]",5,5,[],[],1.3577,0.3846,0.000497,14843,0.0,0.3846,0.3846,34151,1.0474,0.8366,0.2109,10759,0.1861,0.3884,0.2023,1180,0.5824,0.7846,0.2021,23729,0.2028,0.0194,0.1834
8342,image_0018.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0018.jpg,True,2099,19.7316,2099,20.2982,"[2099, 38459, 4594, 41801, 33331]","[19.7316, 19.6141, 14.1724, 12.0815, 7.6492]","[2099, 38459, 4594, 41801, 33331]","[20.2982, 19.9694, 14.7703, 12.7106, 7.8102]",5,5,[],[],True,38515,1.64,38515,1.4962,"[38515, 25790, 29767, 47228, 19999]","[1.64, 1.1206, 0.8909, 0.8202, 0.7855]","[38515, 25790, 47228, 29767, 19999]","[1.4962, 0.9694, 0.9564, 0.8239, 0.751]",5,5,[],[],1.0764,0.1955,0.000337,46901,0.3374,0.1419,0.1955,17271,0.5401,0.3595,0.1805,34321,0.7602,0.5927,0.1675,25790,1.1206,0.9694,0.1513,21260,0.25,0.0989,0.1511
8343,image_0019.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0019.jpg,True,38459,20.6227,38459,20.472,"[38459, 2099, 4594, 41801, 33331]","[20.6227, 20.236, 13.8657, 11.1979, 8.5388]","[38459, 2099, 4594, 41801, 33331]","[20.472, 20.0927, 13.7371, 11.1254, 8.511]",5,5,[],[],True,38515,1.3762,38515,1.3646,"[38515, 25790, 37063, 21836, 32698]","[1.3762, 1.0817, 0.8782, 0.7936, 0.7646]","[38515, 25790, 48570, 21836, 37063]","[1.3646, 1.0149, 0.9463, 0.8812, 0.8326]",4,4,[32698],[48570],1.5626,0.7646,0.000424,32698,0.7646,0.0,0.7646,5829,0.4936,0.822,0.3284,30400,0.4497,0.131,0.3188,34625,0.2179,0.5011,0.2832,23278,0.2865,0.5359,0.2494
8344,image_0020.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0020.jpg,True,2099,21.3554,2099,20.913,"[2099, 38459, 4594, 41801, 33331]","[21.3554, 21.2195, 15.0498, 13.37, 8.7877]","[2099, 38459, 4594, 41801, 33331]","[20.913, 20.9091, 14.6416, 12.8437, 8.7095]",5,5,[],[],True,38515,2.0869,38515,2.0215,"[38515, 20022, 1180, 21251, 16439]","[2.0869, 1.3588, 1.2329, 1.1809, 1.1767]","[38515, 20022, 1180, 16439, 21251]","[2.0215, 1.3496, 1.2521, 1.1876, 1.1461]",5,5,[],[],1.166,0.3508,0.000421,29636,1.0372,0.6864,0.3508,30868,0.294,0.0,0.294,6283,0.1957,0.0142,0.1815,35750,0.2806,0.1161,0.1645,20472,0.6382,0.5117,0.1265
8345,image_0021.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0021.jpg,False,38459,21.9732,2099,22.3925,"[38459, 2099, 4594, 41801, 33331]","[21.9732, 21.9351, 14.8368, 13.1211, 9.1358]","[2099, 38459, 4594, 41801, 33331]","[22.3925, 22.0907, 16.0483, 13.8013, 9.1259]",5,5,[],[],True,29636,2.3194,29636,2.2783,"[29636, 38515, 38444, 25790, 1414]","[2.3194, 1.7781, 1.0787, 1.0774, 0.9929]","[29636, 38515, 25790, 38444, 1414]","[2.2783, 1.7405, 1.0934, 1.0022, 0.99]",5,5,[],[],0.6913,0.1467,0.000222,20022,0.8743,0.7276,0.1467,37706,0.1176,0.0016,0.116,35062,0.1306,0.0253,0.1054,5336,0.5838,0.6878,0.1041,27578,0.1096,0.011,0.0986
8346,image_0022.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0022.jpg,True,38459,21.3732,38459,20.7519,"[38459, 2099, 4594, 41801, 33331]","[21.3732, 21.2937, 13.7791, 12.8437, 8.7524]","[38459, 2099, 4594, 41801, 33331]","[20.7519, 20.4494, 13.5971, 11.8954, 8.5664]",5,5,[],[],True,38515,2.2011,38515,2.0515,"[38515, 34321, 20022, 25790, 12826]","[2.2011, 1.3689, 1.3423, 1.2049, 1.1202]","[38515, 20022, 25790, 34321, 12826]","[2.0515, 1.2404, 1.2158, 1.2072, 1.0502]",5,5,[],[],1.931,0.4296,0.000822,38383,0.8155,0.386,0.4296,29954,0.5828,0.307,0.2757,35062,0.2946,0.0215,0.2731,1184,0.8317,0.5654,0.2663,11324,0.253,0.0,0.253
8347,image_0023.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0023.jpg,True,2099,23.2902,2099,23.2222,"[2099, 38459, 4594, 41801, 33331]","[23.2902, 22.6564, 17.1861, 15.1182, 9.3017]","[2099, 38459, 4594, 41801, 33331]","[23.2222, 22.5629, 17.1686, 15.0574, 9.3049]",5,5,[],[],True,29636,2.4299,29636,2.372,"[29636, 38515, 30868, 34321, 25790]","[2.4299, 2.1422, 1.4559, 1.394, 1.2376]","[29636, 38515, 30868, 34321, 25790]","[2.372, 2.1148, 1.4832, 1.3746, 1.3331]",5,5,[],[],0.9218,0.1436,0.000351,378,0.4177,0.2741,0.1436,604,0.2548,0.3823,0.1275,20257,0.2024,0.3253,0.1228,3888,0.044,0.1614,0.1174,29968,0.1164,0.0,0.1164
8348,image_0024.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0024.jpg,True,38459,19.2883,38459,19.2772,"[38459, 2099, 4594, 41801, 33331]","[19.2883, 18.6221, 12.7299, 10.1981, 7.8226]","[38459, 2099, 4594, 41801, 33331]","[19.2772, 18.8216, 13.0547, 10.7633, 7.8201]",5,5,[],[],True,38515,2.0025,38515,2.0307,"[38515, 20022, 25790, 34321, 33023]","[2.0025, 1.3992, 1.2186, 1.1838, 1.127]","[38515, 20022, 25790, 33023, 34321]","[2.0307, 1.5861, 1.2534, 1.2499, 1.1221]",5,5,[],[],1.4009,0.228,0.000587,17902,0.7389,0.5108,0.228,26257,0.7709,0.9761,0.2052,20022,1.3992,1.5861,0.1869,46151,0.1868,0.0,0.1868,5787,0.5332,0.7182,0.185
8349,image_0025.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0025.jpg,True,2099,23.0088,2099,22.5782,"[2099, 38459, 4594, 41801, 33331]","[23.0088, 22.9308, 16.2226, 14.4015, 9.4781]","[2099, 38459, 4594, 41801, 33331]","[22.5782, 22.5561, 15.8584, 13.9909, 9.2986]",5,5,[],[],True,29636,3.6036,29636,3.5625,"[29636, 38515, 38444, 34321, 20496]","[3.6036, 1.9213, 1.5623, 1.2189, 1.2006]","[29636, 38515, 38444, 25790, 20496]","[3.5625, 1.8884, 1.6565, 1.2278, 1.1764]",4,4,[34321],[25790],0.6409,0.163,0.000209,5336,0.8013,0.9642,0.163,36692,0.3872,0.5077,0.1205,20022,0.108,0.0,0.108,38444,1.5623,1.6565,0.0942,34874,0.2541,0.1646,0.0895
8350,image_0026.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0026.jpg,True,2099,23.9001,2099,23.8459,"[2099, 38459, 4594, 41801, 33331]","[23.9001, 23.0015, 17.1858, 16.1421, 9.0933]","[2099, 38459, 4594, 41801, 33331]","[23.8459, 22.8666, 17.2322, 16.1543, 9.068]",5,5,[],[],True,38515,1.9771,38515,1.9157,"[38515, 20022, 34321, 36525, 25790]","[1.9771, 1.4545, 1.1825, 0.9467, 0.9404]","[38515, 20022, 34321, 26257, 36525]","[1.9157, 1.3506, 1.0731, 1.0379, 0.984]",4,4,[25790],[26257],1.7702,0.3208,0.000744,13430,0.3909,0.7117,0.3208,26257,0.7817,1.0379,0.2562,46901,0.2859,0.0329,0.253,13027,0.3099,0.5556,0.2457,1184,0.5629,0.3412,0.2217
8351,image_0027.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0027.jpg,True,2099,24.9498,2099,24.9582,"[2099, 38459, 4594, 41801, 33331]","[24.9498, 24.1314, 17.8889, 16.9057, 10.0895]","[2099, 38459, 4594, 41801, 33331]","[24.9582, 24.1242, 17.9067, 16.8895, 10.1594]",5,5,[],[],True,38515,1.7268,38515,1.6094,"[38515, 48788, 34321, 25790, 46901]","[1.7268, 1.1719, 1.1192, 0.9457, 0.9062]","[38515, 48788, 34321, 25790, 21836]","[1.6094, 1.0985, 1.061, 0.855, 0.8209]",4,4,[46901],[21836],1.1155,0.1642,0.000394,47070,0.5777,0.4135,0.1642,30079,0.6578,0.5065,0.1513,39574,0.2028,0.0545,0.1482,31589,0.3561,0.4938,0.1376,11234,0.0,0.1296,0.1296
8352,image_0028.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0028.jpg,True,2099,22.5896,2099,22.68,"[2099, 38459, 4594, 41801, 33331]","[22.5896, 21.8363, 16.5924, 14.4164, 9.1442]","[2099, 38459, 4594, 41801, 33331]","[22.68, 21.8414, 16.7177, 14.5879, 9.1165]",5,5,[],[],True,13430,1.2246,13430,1.3048,"[13430, 38515, 25790, 33418, 29767]","[1.2246, 1.2093, 0.7841, 0.7115, 0.625]","[13430, 38515, 33418, 29767, 34605]","[1.3048, 1.0083, 0.7445, 0.5398, 0.4955]",4,4,[25790],[34605],1.3949,0.3057,0.000392,25790,0.7841,0.4783,0.3057,18888,0.4914,0.2398,0.2516,25414,0.222,0.0,0.222,47028,0.2384,0.0176,0.2208,38515,1.2093,1.0083,0.2011
8353,image_0029.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0029.jpg,True,2099,25.0261,2099,25.11,"[2099, 38459, 4594, 41801, 33331]","[25.0261, 24.0704, 18.0813, 16.8082, 9.8682]","[2099, 38459, 4594, 41801, 33331]","[25.11, 24.0934, 18.1464, 16.8649, 9.9388]",5,5,[],[],True,20022,2.2404,20022,2.1461,"[20022, 38515, 34321, 33023, 2516]","[2.2404, 1.9049, 0.9871, 0.9496, 0.8956]","[20022, 38515, 33023, 1414, 2516]","[2.1461, 1.876, 0.9363, 0.9195, 0.8839]",4,4,[34321],[1414],1.3408,0.3142,0.000519,20257,0.3261,0.6403,0.3142,10884,0.2896,0.0991,0.1905,26447,0.4948,0.311,0.1838,31682,0.2679,0.0944,0.1736,10915,0.3613,0.1896,0.1718
8354,image_0030.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0030.jpg,True,2099,22.6755,2099,22.7906,"[2099, 38459, 4594, 41801, 33331]","[22.6755, 22.3939, 15.8217, 14.4555, 9.3087]","[2099, 38459, 4594, 41801, 33331]","[22.7906, 22.4017, 16.0519, 14.6471, 9.3222]",5,5,[],[],True,38515,2.0311,38515,1.985,"[38515, 20022, 29954, 34321, 26257]","[2.0311, 1.6827, 1.1365, 1.1116, 1.0755]","[38515, 20022, 29954, 9895, 34321]","[1.985, 1.4761, 1.0832, 1.0569, 1.0021]",4,4,[26257],[9895],1.3912,0.2067,0.000609,20022,1.6827,1.4761,0.2067,18888,0.5329,0.3453,0.1876,21456,0.9532,0.7811,0.1721,45770,0.1673,0.3327,0.1654,37805,0.8113,0.9717,0.1604
8355,image_0031.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0031.jpg,True,2099,23.6752,2099,23.5969,"[2099, 38459, 4594, 41801, 33331]","[23.6752, 22.8708, 17.0431, 15.9585, 9.4499]","[2099, 38459, 4594, 41801, 33331]","[23.5969, 22.774, 17.0279, 15.8423, 9.4345]",5,5,[],[],True,38515,2.3521,38515,2.27,"[38515, 20022, 34321, 25790, 32567]","[2.3521, 1.4965, 1.356, 1.2109, 1.1051]","[38515, 20022, 34321, 25790, 32567]","[2.27, 1.4354, 1.221, 1.1383, 1.0458]",5,5,[],[],1.5651,0.2175,0.000719,43453,0.295,0.0775,0.2175,46261,0.3634,0.1463,0.2171,26758,0.5326,0.3244,0.2082,7771,0.286,0.1151,0.1709,46901,0.4106,0.2564,0.1542
8356,image_0032.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0032.jpg,True,2099,21.7406,2099,21.8828,"[2099, 38459, 4594, 41801, 33331]","[21.7406, 21.3577, 15.2077, 13.5391, 8.623]","[2099, 38459, 4594, 41801, 33331]","[21.8828, 21.4324, 15.3963, 13.6905, 8.6851]",5,5,[],[],True,38515,1.9034,38515,1.9634,"[38515, 34321, 25790, 32567, 12826]","[1.9034, 1.0114, 0.882, 0.8543, 0.8387]","[38515, 34321, 25790, 12826, 34605]","[1.9634, 0.9182, 0.9017, 0.8463, 0.8456]",4,4,[32567],[34605],1.2631,0.2255,0.000457,22681,0.0,0.2255,0.2255,46901,0.2089,0.0176,0.1913,26758,0.1883,0.0,0.1883,14350,0.2417,0.4244,0.1827,21393,0.5824,0.756,0.1735
8357,image_0033.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0033.jpg,True,2099,22.2098,2099,22.2979,"[2099, 38459, 4594, 41801, 33331]","[22.2098, 21.8161, 15.6556, 14.4459, 8.7155]","[2099, 38459, 4594, 41801, 33331]","[22.2979, 21.8567, 15.7375, 14.5413, 8.7825]",5,5,[],[],True,38515,2.1569,38515,2.107,"[38515, 34321, 20022, 11716, 32567]","[2.1569, 1.466, 1.4013, 0.9814, 0.964]","[38515, 34321, 20022, 32567, 25790]","[2.107, 1.3759, 1.3711, 0.9413, 0.9077]",4,4,[11716],[25790],1.344,0.1922,0.000549,26758,0.4538,0.2616,0.1922,43358,0.2598,0.0677,0.1921,34151,0.8762,0.6889,0.1873,31230,0.3699,0.186,0.1839,12852,0.5062,0.3474,0.1588
8358,image_0034.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0034.jpg,True,2099,21.7153,2099,21.5161,"[2099, 38459, 4594, 41801, 33331]","[21.7153, 21.175, 16.7691, 13.4843, 8.6342]","[2099, 38459, 4594, 41801, 33331]","[21.5161, 20.9763, 16.6242, 13.3074, 8.5448]",5,5,[],[],True,20022,2.1748,20022,2.0591,"[20022, 29636, 38515, 34321, 43358]","[2.1748, 1.6549, 1.5485, 1.3368, 1.1901]","[20022, 29636, 38515, 34321, 43358]","[2.0591, 1.6493, 1.5965, 1.2678, 1.1663]",5,5,[],[],0.827,0.1978,0.000258,35062,0.654,0.4561,0.1978,23390,0.4798,0.677,0.1972,21671,0.3911,0.2485,0.1427,11246,0.1423,0.2671,0.1248,20257,0.2747,0.393,0.1183
8359,image_0035.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0035.jpg,True,2099,19.8389,2099,19.5417,"[2099, 38459, 4594, 41801, 33331]","[19.8389, 19.6567, 15.1128, 11.797, 8.0804]","[2099, 38459, 4594, 41801, 33331]","[19.5417, 19.3976, 14.9254, 11.5023, 8.0036]",5,5,[],[],True,29636,2.6073,29636,2.6963,"[29636, 38515, 11246, 34321, 20022]","[2.6073, 1.4774, 1.2304, 1.2273, 1.0866]","[29636, 38515, 34321, 11246, 23390]","[2.6963, 1.4758, 1.2134, 1.1826, 1.0986]",4,4,[20022],[23390],0.9569,0.3762,0.000297,14843,0.5525,0.9287,0.3762,20022,1.0866,0.8444,0.2423,24911,0.5338,0.716,0.1822,35211,0.8419,0.7171,0.1248,1180,0.6454,0.7702,0.1248
8360,image_0036.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0036.jpg,True,38459,20.0475,38459,19.9412,"[38459, 2099, 4594, 41801, 33331]","[20.0475, 19.8753, 14.084, 11.6354, 8.1852]","[38459, 2099, 4594, 41801, 33331]","[19.9412, 19.8126, 14.1003, 11.6582, 8.181]",5,5,[],[],True,29636,3.3074,29636,3.1967,"[29636, 38515, 30868, 34321, 4840]","[3.3074, 2.0464, 1.4719, 1.4532, 1.3074]","[29636, 38515, 30868, 34321, 25790]","[3.1967, 2.0069, 1.3984, 1.3859, 1.3247]",4,4,[4840],[25790],0.7827,0.1589,0.000281,378,0.4119,0.253,0.1589,11246,0.3523,0.225,0.1273,29636,3.3074,3.1967,0.1107,29676,0.1148,0.0105,0.1043,23925,0.1803,0.0802,0.1001
8361,image_0037.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0037.jpg,True,38459,19.8344,38459,19.816,"[38459, 2099, 4594, 41801, 33331]","[19.8344, 19.6823, 14.2654, 11.1343, 8.1523]","[38459, 2099, 4594, 41801, 33331]","[19.816, 19.6852, 14.2954, 11.1637, 8.2072]",5,5,[],[],True,29636,3.1804,29636,3.1561,"[29636, 38515, 25790, 34321, 4840]","[3.1804, 2.0514, 1.4203, 1.3826, 1.1922]","[29636, 38515, 25790, 34321, 20496]","[3.1561, 2.0214, 1.4378, 1.3187, 1.1133]",4,4,[4840],[20496],0.62,0.1306,0.000202,34825,1.1685,1.038,0.1306,4840,1.1922,1.0797,0.1125,13123,0.1106,0.0,0.1106,5336,0.8263,0.9317,0.1055,34874,0.5237,0.4197,0.1039
8362,image_0038.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0038.jpg,True,38459,22.2174,38459,21.3806,"[38459, 2099, 4594, 41801, 33331]","[22.2174, 22.1087, 14.9697, 13.7567, 9.2738]","[38459, 2099, 4594, 41801, 33331]","[21.3806, 20.9492, 13.7867, 12.3457, 8.9706]",5,5,[],[],True,38515,2.0309,38515,1.9623,"[38515, 20022, 26257, 34321, 37706]","[2.0309, 1.8425, 1.5596, 1.1905, 1.1582]","[38515, 26257, 20022, 7259, 34321]","[1.9623, 1.5937, 1.5793, 1.0889, 1.054]",4,4,[37706],[7259],2.3863,0.4248,0.001136,1180,0.4248,0.0,0.4248,30868,0.2969,0.0,0.2969,18528,0.7412,0.464,0.2772,31682,0.5056,0.2355,0.2701,45770,0.0,0.2671,0.2671
8363,image_0039.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/sunflower/image_0039.jpg,True,2099,19.2903,2099,19.3091,"[2099, 38459, 4594, 41801, 33331]","[19.2903, 19.051, 14.5894, 11.1444, 7.2329]","[2099, 38459, 4594, 41801, 33331]","[19.3091, 19.0036, 14.7203, 11.2623, 7.2142]",5,5,[],[],True,29636,2.0212,29636,1.9825,"[29636, 38515, 38444, 29095, 34321]","[2.0212, 1.6138, 1.6124, 1.2314, 1.1574]","[29636, 38444, 38515, 29095, 34321]","[1.9825, 1.6545, 1.6043, 1.2277, 1.1115]",5,5,[],[],0.6782,0.1875,0.000196,604,0.2382,0.4257,0.1875,35292,0.3587,0.2008,0.1579,7049,0.2598,0.391,0.1312,34874,0.2357,0.1246,0.1111,44825,0.2801,0.1708,0.1093
